msno,city,bd,gender,registered_via,registration_init_time
OdeWfHHoPgTrf5xhGmwWF4fu4kxxKz6rbPUhl0veIy0=,15,31,female,9,20090322
lYWqSSq6Lxkm1TYKrzT7TddSKvM7N2tvggqBngk+1rc=,4,25,male,9,20110823
lESwOnL+8E07InESLgv2TKJw+pMCWhCrHaR9lGbBvd8=,1,0,,7,20110910
fHdtOEWd6MMxNdfIgGiL0Y7+S8LH7vNLdZj/4NxBG14=,15,44,male,9,20070127
nOhsyVNbjKc0IeMz6DQ5OovIPSsmXsYb2tGu1VbIYM4=,15,28,male,3,20120804
YjbWGYNPud4KZOEgDkquOCMjZ61hw4EDLU8ABG5vJNs=,13,40,female,9,20121127
RqHqeUDQKgTT1+1xYIPz/TRcWgr2rNhlcL6eCVDBG9E=,1,0,,7,20121217
XE07MljLsqR00FHEHhWswxTz7/O7djoB0/7k5qnvs4Y=,15,30,male,3,20140329
LOh1ON95kQbPEJ3QKwfUzHchxi/ElF7W/PuoaqgJ0LY=,1,0,,7,20160327
vO0wSJz11roHBCh9xh9D9hI70AYmoup0Bdxr2VvTSP4=,15,50,female,3,20121104
DN1XA7tFiv7Mc8dQ5Xh0fYeJkXoEPtKFIAB7FmlsTZs=,1,0,,7,20121104
OsD5VdAaVj6QRR2s01KeGu42VmQoPa0e/oijHNjHP9c=,5,38,female,3,20121220
uuikunuFyyxOujlzNFA/c2Dc6+9quBANE5tzAp3YE3I=,1,0,,7,20110529
83m9QVjw+aPGujvHA3qFi7q5jxFqmQRpRB01YC8dxhQ=,22,24,female,3,20140213
M3mnTGwpbLrEwTZV9UbTnVGSmMgH9EwzH/WNHlVUXsM=,8,22,male,7,20140208
esUIt4hSLy1WfhKjQkMgcau6kVVq1OBZ+oqBczB1k2A=,1,0,,7,20140212
bNx0tV/Ki/8D+bYTfei6vasDRx+dIUiMRN7UD6uDg3w=,1,0,,7,20140330
Da4dvLLhVbk7Mwg79KC/14yV4U5eZ2U9sNBcfjn8M68=,22,17,male,9,20090109
RKQVQzrNAxFcEbGW9LPOoEhY7FhIxsBV6OqFNxsXzfA=,1,0,,7,20151212
sImdeSf2sA8fdnY3dmIesOz1uFwc08LE6TAR1jmx/Pk=,17,22,female,7,20130802
db1JlaERmOxGKubgl//NhQn9nEndEkwLNBcXdd0Oty4=,15,0,,3,20130819
6pTp/S2cIUCZ7XQZmImdAVZkFt4TtFRfe82qhIkDMiM=,1,18,male,7,20130906
O8L3c2wkShPd54MoPWvo/TxhUChAUX4ZoD4yNL+TUyY=,1,0,,13,20161225
rldRQcldxKtRkCeNu9V8Mi65pHU/np17ya5wg/EzNrs=,13,28,male,9,20080403
UgHL+qiCmNAuJ7M0n7Z5th08A0jsaiynkTf+LgxjSmg=,5,26,male,9,20090106
+GFqHIvTRnGiBDDpDIPpkX3Kg4CudQIGXafaywHJFQU=,15,26,male,9,20070527
MKI5XD/ImZnUy65soqJ8dB4rOco9iRotp/ZTyi5F9Bw=,4,36,female,7,20120206
aXlntyqElvn9vZ2ZntTCmwwgWuVQ95uexjoj0hDWszU=,9,23,female,3,20120310
v2OxTqyG4EJUeoxNrVVu0v4IFnSjroMM+nBWWFea0BQ=,4,68,male,7,20130729
wmh8bSXS72RT2QfdODxnnn5lznbUdBe1pVp4QW/NhFo=,4,29,female,9,20130829
cIW/E2aHXc4o0M6jL1ocqeXoJoQeEMwT7bdShUyolq0=,1,0,,9,20160427
OCmR3HwLQ6D311njYF3qUkrxRzh5VsXqDfv4VMO8Xto=,1,0,,7,20140610
s7n2LegIxdRSDFEik0V4ClkPsmJTOnEEsz32X/pqPeg=,1,0,,3,20140718
qsmU6KA/yDr04fQmFJW6x23kY+j3FMBu58yRvCIPf4U=,1,0,,7,20121112
vUIhuUTjwSOEfsUjZDi8NdrvA+9QiQoegchavtQbWGc=,1,0,,7,20121214
uxATKq/GS0WuYk6G0Qpq1smO7RNHYbeOLU3kOZlTiPo=,1,0,,7,20121221
GfJRhgqGWp+Jb6ImwamIhCZ4HHmPlXcN0bHpMAxPWTI=,1,0,,7,20140612
/N71QLYKL7598f5+JiS/3XtrpG7JB8G+x7dNfD3xvbM=,5,57,male,3,20140612
u881Km8vE4pguotAtX/DjOPuIxvFoJLn9qjHvsRvaHU=,11,24,male,9,20151204
FRQfzMzWSDmNRqKmd+gtyoG9rNvbkGIuMJqC6EeQ3oM=,1,0,,7,20151212
o1ukF9RbV2Mp6LcTS3Zyy9Oah3uuadQ/7fD1cOEGL2c=,1,0,,7,20140121
3GOb7oYTITwnDphoKjaQh4RrvCMKKdrxRsry/K/FX+o=,1,0,,7,20151231
j8furfnuBmrrHrO/3emzs/ycs8bRv2aIZ8OEBj4A8mw=,6,38,male,9,20140423
tXhsegBaV58UGlUD0jNkaMzO5T1D4A7BSszxHUjxvS4=,1,0,,7,20160518
gW0fV2Zv2TLh5X0Q+R+kyq/8t6OwKvtStINV1SLxNWM=,8,36,male,9,20090831
Ws7bSwRJLhcwLvE4rc8DGfuOhYCObcRjRa7Qazs22jA=,5,27,female,9,20060317
JAf9C7zEkDHpNvqXDA3dsqCN/1WavVSVHLpvI1mpsoI=,13,32,male,9,20060323
3Plusf5SN2NY++H2YLvkaHd9H/m5rjyV/KrSG9L5bEM=,1,0,,7,20111220
G2Scy4SibEpxZDgYLFfGNauy0lbsLcQUwqxImoFnuyY=,17,0,male,3,20150112
ETL1+xl3ioRuJcio+7aYFbIntg8hnlOM0ht+xOcm15k=,5,19,male,3,20150118
Gs0sVaUUgwPYB1IR2mHPj7MlC3Lo0Rv3WgaF7OcahPM=,1,0,,7,20101107
Kjlt2v9kcU2B36oHI17uxoA3EDEvrcQX44DLSQLCPrk=,13,44,male,7,20131008
yaaebkDE8LdcF6UhLmRdrSLg4gvcPg9iPwdv1jpWjZY=,1,0,,7,20140925
UFcZXcjNjTkkre2VXLG1hoZVrAslceZ3P1HdAjTkBD4=,13,29,male,3,20130718
wejvMWFa68cC7euZwfmwjnQ5axpRXpcSn91Ans1WX1o=,1,0,,7,20130814
iNYgGbU2Vz6J8KgOWmxlivRTOg7iw6d+6bwe/RKidH8=,1,0,,7,20130923
CMAtj0zngRLGMiYI1gA6UNCx/ked7PinmoiMZMgCxDY=,1,0,,7,20130924
7nfRpP/jn9ggESe3izRmWj9ajQ/QVriaR8gUvmRHyiQ=,18,35,male,7,20110112
s/UfD17oKgsfDs80Q5TcuY6EY3PokG9RTGnC60uyooE=,1,0,,7,20110203
99oQt3xYI9BSDVqtDup9MRg5M0Z/uhyUoLU502KL6KI=,22,21,male,9,20110227
41BE8+ZHG8xQCGybYwm5F8pHvH3fHGV8uxvB1vbEPg8=,10,25,male,9,20051106
z1aupibfzVHr3w75hnNW60WJbWpQwN1p/bA6/G3f9Zs=,13,39,male,9,20100328
Zr4TCFg97BjJEnBRSxsWNBv3KQisfAqftXKiiklDEdo=,1,17,female,3,20160131
d+PQLUjnF3He0U27TeszE7TSRY898lUYdv4Lx0KQHqQ=,1,0,,7,20160204
fKKJgeL2AREoOYQsy1CX0kq9kYxTrJnkeJD4ykb6ckU=,5,38,male,7,20160216
fyNS3erCuROO97Hi1E/FOfDPbLwoGe28UMDUwT57Lck=,1,0,,7,20151230
xsP7ZLN0w/L1iCC/t3lVEvbAylrKt5iyzErqLsCpVj4=,1,0,,7,20160102
ajctSmodh6fiyHaVfn+dWzo+ZzUvFLD3NU6dwGb7HG8=,5,31,male,9,20060811
TwClJVRLkyO1MYM5ekqvHLjBH4Sp0/dtPqaefrG6urI=,5,51,female,9,20070610
Wyy64FCjVsdefwwKbP1zqbIqPjKvYuLVY9aUjCgv17Y=,15,27,female,9,20070715
0uxkzs+LF0w4LjUlANeDOaZQatOm7h/COEPpt4K+rCM=,5,41,male,9,20071124
Sp3Tc5S0isHft4YOFrDojhHxv4mVmibBODFd2ROOUs8=,15,36,male,3,20131002
M7mvEEzCKFxbQkEFUDCkPMqEVBSTyix/3OyE1mJfaCM=,1,0,,7,20131021
JZmv1BKY6rS60TJcwoL1pOuME625ynij2Apfygr4WgE=,15,35,female,9,20090905
eJYj/84p30lR4wOAE0OeJLfB6pSMzW1A9ICcEod9Gu8=,13,32,female,9,20091104
JMEkLzBoTFizND3lkNOr+QM4CTvpzcBK+Dj4tbrPjog=,15,23,male,3,20121112
zLYAPScHweb8B28E4kEInM+BISpNO9VnwHJQwIIznNk=,1,0,,7,20170217
CPHQJG+dTlDVscHIsHjp+431UJz0vrgwOXTV2WOJnGA=,6,18,male,3,20140726
z5s/AKOlNDVhCc6DR/47tU4YlQkz/JO/jdhzFj3J/lU=,1,0,,7,20140610
MEjo/8nEh2/c9amCmL8prTwZ0E9TK222bCQriUvTKT0=,5,0,,9,20140615
bKszEA9FWNgIDn/1+b0Of4iKre925cXADnRMs6KkEyE=,1,0,,7,20140621
Rk6k1HmuErGD/I3B4D5oHVOxND97i++3gIofr115Hq8=,5,37,female,7,20151206
RJ3aoPmSWxPegrLg09c3E8oCxwybQZ6FYBtWkszJYC0=,1,0,,7,20160213
4IGgTWeZSdATCip5gsP7A1Id31SeohvfaU2rD31ZIh8=,13,27,male,9,20070825
68TpPruWvLWiPbYByx6nTyn8geTpOxbPODFo4o6jKxM=,4,39,female,9,20140624
DlnCKRNYjH1hL2hEc1m/+ZX3VfehVKphhwdWPHwjuLs=,1,0,,7,20140716
qf9myka0CJah9ZmoLbd8GySqt+mYFasEAsk+LWS1YjU=,15,33,female,9,20100227
/nrZKdJduV+BcX7X6IuNihtB5rbF093npvFr0EkRjO4=,1,0,,7,20130714
3HkmQ3T9sp/eSovUzopl7RMJPrhk6irIYyawhmidKm0=,1,0,,7,20130812
5KtFzDXwnc2gF8fvtvuRzgdX3tB5AqO21fSaGaJXfsI=,13,0,,3,20130824
3lJWDZW/DUdG/H1VSW5biIsnTf+k30SqGQbHhG4PVeY=,21,24,female,9,20131210
BsnEH92yEJqiM4KwldMBn8OwU3zFafnq0FeSoE4pjJU=,1,0,,7,20131223
ia2xJdDH6pHLlf1/tXLRX6aRud42+w9kwMulbAtUfQE=,1,0,,7,20160202
ew6JXZA4ATP6JN3ODJ9vSkXxsRMsQ7FwYOTWuZqzI3c=,15,30,female,9,20080823
wtTFRlQldXEoqnh+RO1UZWuXkAVv1Dgm0qOyATwTkqc=,22,20,male,3,20150718
tz0RUffuCHvd8gCmPwA4y2ufPbxfqANZ8VKWnwlvMGw=,1,29,male,4,20160828
rgw6VJYYB/q5QvC85LaMj6e7YU3bJPxkO+pSBjpVNf0=,1,0,,7,20160911
5hj65Zf/r7hzTCegAj74qIN2E+KhbP112ra5tNbUZSM=,4,26,male,9,20091024
4SnoPbwc7Hn0jTM6CzvD7+0oY/Db5HEvXFQrLAb03qU=,13,28,female,9,20091206
o9wJ4FhN9UwJvAQmKp7Kqb7SRGnEsSy9u+r4aGeD610=,12,26,male,3,20141206
B4DfNQH+vqtS8vuJkgGgwIakLhfoTyeLocmOo77id4I=,4,26,female,9,20060415
vmY52dX3RxU2sJ4wmYSi1V6K7wj+hDmgcjOIS3rO5j0=,1,0,,7,20111204
GPyQxOFA3uDXfrHU/rLFXrvxFykkZWGDnP0PzQaWhuc=,1,37,male,3,20140901
0nk/oSLEZgbRlHrsTkYqNiqlVraNYNJMvznSZSyN3JQ=,13,37,female,9,20091005
k6WfPM1N2mnp4VY5Cgro3z0NbNPhMLf/F6thebiAZhE=,1,0,,7,20140116
4DODnADtN6uHowz7C/vUM5HC4NsxwQ28y1iJvpzd84M=,1,0,,9,20151228
ubW0sivsrKw3dvNsoIanb8K4o+X6Jc1RLTLrMHQYANs=,13,50,female,9,20120207
lSCUIpEDnt3wWYmkmZl0HBa8zj6FfM4TVIvbeaPXAxs=,1,0,,7,20160425
orkWrnVy5TdboNgT+rTV4SX12B4I+OaS1PSNMib7yqc=,13,0,,9,20121029
YBbLgsRdTQqrPoxr9Wty4DjNOSfFPNxyll8VrcZtGFA=,13,27,male,3,20130116
lNDS6ybkNScO/01juUBclA+cTMi2hVqtlZ7g2aUTXEU=,1,0,,3,20130131
3khr8M6AcVdLoFNiI/is6aX/6KWoUuSBWEIbYXjhq+c=,5,50,male,9,20130215
nYWuXTpxT+9w0wEo1yWO78appSop2AmqX4ffZ4Ban2M=,5,30,female,9,20080522
RY/b3u+cLkhGqW6Z+nvX9pCux7PmznRxqxrNAZRTT8w=,17,49,male,9,20080614
aePIODoekTzUgtTNciJAf3VoLHC6DAVC+YbP1+czmrM=,4,35,male,9,20081029
7i7LhjPNVv68lGQNHhUcFAX2GBzAtyQCp9X7oZJRg6M=,10,31,male,9,20100403
WasCmPtHKKRA9t98O4gmhg0Zk5lauSJQ/IBPGokY56k=,4,30,male,9,20100812
4DjYMI9gGdQFr79YYvlhNruV2HzWkxCbEkV0tciFtqA=,15,32,female,9,20140219
PWFta+8zZtg/MYPcwtPatm+SCWU5DxdO64oRmvdl0gg=,4,40,male,3,20140411
IgBmHhoffX25SuSvMRI+c2wHRRzO2q9fMQmfBK9w/4M=,1,0,,7,20140418
08EFvhuRTbNg6/39x93ttSjSj6QHP4FjxI+/kzXSSE8=,1,0,,7,20160610
8T/NASS/EkC/LqqGQBrjZH/DgWTfRBbRk21IvsUzQ5M=,1,0,,9,20161110
/+GzEITHW7tz7xVkOu78TaFR3+nKXmsrE4kVh0lNOXs=,13,0,,4,20161206
NvnjODrS640ITBCaaffhKx2tMpCWQU57gCVVMByjXTg=,1,0,,7,20130131
wx6ZKYk8fv7bjtQW/kIIaMpclsRUqwvkZ6z5i+eLiBg=,1,0,,7,20130201
BU3/fD8P5cEnRreUxKpEAyBU6B8cyZPwsDetU2mLu0o=,9,24,male,3,20130203
N0epBCamN+bN+Jrb+anflL9VjqdLUZSQ8RmaIuPdYjY=,1,0,,7,20130301
a3OEC25ivfp6Ykqpi1hh0lRsY55M31luyEp3Cb77TDQ=,13,26,male,9,20071207
xjy/IkqQvX+w3/XCM/aCT8fek3XpfQVlxRyBTc3Bzjc=,1,0,,7,20101021
fZ1AanYMGcUrkFX+WD08HkNdoEHoOH94lAvoWUHc50Y=,1,0,,7,20101028
EfMjMYwbnhw06LnoY7gj1Yqnpoeeb3AbOpC0sCpNWS8=,1,0,,7,20101130
Nk+XXArd4EItxPlqhfWX2v+4LH8UV1TRxVlf0P/Xync=,1,0,,7,20131003
qXH1rAXyAnPuZ3xZ1pHXDWch7no3O3gAZdjve3kwKGc=,7,0,,9,20120802
nWzBXIq65s9rxct2mTfQ83BuoMGV/cTKGUkKpeNv+Io=,13,0,,3,20120811
OfGbDrPwPG4FH8z36SFikmxgz8xCPmqa+BtuTgV1LRM=,13,21,male,3,20130514
Ft6WiU9F5uRQYATauX2BM1Ildb3vTDhk+Lt9m4VtL1Y=,1,0,,7,20150818
Ynoshh0LAavJiMadoQ2QGSfx1Rp67da20UuTKElxluM=,5,37,male,9,20111217
5CAbtC0xJoCngKkdlW4aadET1Wg0e4qcTFbjIJCziq8=,22,22,female,3,20120115
nvDYTg0ebQKpmPdQF06hPPUd1Z3hLfxMZCeEFV/47tM=,1,0,,7,20140627
8xBbDJSmG579EUsB1ySHqcOFneMXvUY5Cq/GSsY9SFg=,5,35,male,9,20070321
kMPPAeDa8qL7lWCJPRXwGpFcrqG/U1vpsXP2ZYere5s=,15,25,male,9,20070417
8OQTGR9NAf6vGuBFdXHt+3hKGL5pF/lIxVFMAeM9RZM=,13,45,male,9,20070421
mTk9MGki5NMu8aHoEAy7UZ4nU6WDSLOxlC44QA95qMU=,13,39,male,9,20070506
thFrC5h+VzsVdmd3IoK22BY8zduR6o8NywSpgzHDlbg=,5,45,female,9,20070511
fCxAFwY3xwoYbWfq1egDpTN9jBE9mIPYq4TIlGy/cfQ=,9,50,female,7,20110428
eQDxwuhQeAprgm8IPXIpByBQnu10U2xkCVen7W+1E2Q=,15,31,female,9,20110509
HPcjowJ5vvfGsrtTDIGa11++3Xj31xrLhYWqOlpcoi0=,13,25,female,7,20140805
hN8SduavBwwz8gQoCunWQEwdeXoDPYU3VQenR7bPacA=,1,0,,7,20150711
oYoDHYdRh2zvfHsy0r2nilA4T+tUd2IFMMpqnjll3xk=,1,0,,7,20150726
Pr4Ahiavpwtt8Y0Pvez+kpb2nlYK3SPkkpSM1FbzwFw=,1,0,,7,20150821
jHw9etWqCtwq0xRvI3FYgiSpxG3/K89Bu7AQBPKxw+U=,5,29,female,9,20150827
BxM8SL/SPxmDSfFP8y1LM05t/GIOlEP9bOnlpNQ1ZvY=,1,0,,7,20151007
e0u1Ve5ng1P/R/DqQJedyl9wLSQZ3zjOqoWpgWaJe1U=,1,0,,7,20110208
kPBjTMAvmTgvCz/kSXomXg3UgiUbE4/jYgQjreyHf4Q=,13,25,male,9,20070417
u7EuAKkkVGV/W6tH1kX/frgaCMK+ccJCmBYCbjh71UU=,1,0,,7,20101119
i/wMr4kuE2i2OUqmLRcZJrGJbnBv7fN5D4LNu4EH4Dc=,4,0,male,3,20131008
7rCNwMBETluk9QtCehkgf334ZiLW+RUHQ+wrllJUhuk=,1,0,,3,20131017
84X7Y/hxK7qSMDcynHS2Uh6EjZS3Lxbuqao7BbPaLT0=,4,32,male,9,20070616
3OPHrb6L65bNi/73MCGo9KXDbb5qFsnJIK/JxbqG8Rc=,4,26,female,3,20121220
0cDbUUNn67PPbCbCc3nYfBRa3In1DQ5t6c76k7QjBjQ=,22,0,,3,20130114
4W8pi9MoI2lnK1dJeDjJd7nb+7kmB2AIy9cCzh23VIQ=,13,0,,3,20131229
iIwXcc6JX4niorYbTeAoTXzNLFvu0nkpogx5917ZBAI=,1,0,,7,20130805
iL/KOeCEKwQY9pkpNWMJrDT/IL7o81qdH7B7k1wM8Sw=,1,0,,7,20130809
dVJYOGkjgD6P2t6N4lq1rnwYDol9CD9FVaN4upLx/y0=,13,20,male,7,20130819
lt6GtxY6SUWYd6NP82EFdkrMgV5AFxXt9GPvzjc9qbw=,5,18,female,3,20140713
B/ox/SiRt1Otof1Hb6I0VJuuPnyhyCM9VeRfLh52Qvs=,1,0,,7,20140724
9btj5tt20TLswttVWBtGzr3LhO0N8pKMAsxRoYbrqNg=,1,0,,7,20140725
D/7Jxt6MmPQI4cGjZAofPUsC4CVy5jmh6eydsMkXA+4=,15,0,,3,20140726
UR/N+fmDi59lODnBEYIO330FTMdhNO7SehP0je9e18w=,13,26,female,9,20110701
iAwY7UkbPi6Atb0RKgYgfaZV2YUXyEGPiOI8aGcUgdY=,1,0,,7,20110806
mSyjVo5NdX3AL5sZv86y1skgF/Wh0/Fld87CgWnPL3w=,5,40,male,7,20110814
7LAF7fon3UhVkxjmIuNhs4cD55NmJYZ/Z/STfGvts+k=,13,0,,9,20110910
XSEsI0pI5HsfEo9om5xoLOPr/F6UaPUHF9qcsiUcw+4=,12,29,female,9,20111020
Twcxffp6n3BUbPiyB1pnE2IoLrcvcWqjpvxVdiO4pbU=,16,26,male,3,20141121
Ke+b6XLzmThh7iZ8ZITJ8hsjQFk7TFzSjjPLjWYWmwM=,1,0,,7,20141122
KDRz3D2F6J8ALyw2wcHdUxVJJSyUm4gi9YNZicyl+kI=,6,53,female,9,20070208
rLtRF/N/XwP/PtYxV2F91zlIHNgqgU4V+qcQcKmlt4M=,13,27,male,9,20070220
MJGWuHfdCiRXB8/Sf1ScbGxgeAlCKjh2cR3W076HTVU=,1,0,,7,20140922
48PkxXiXUsPaPw9m0K5mGi5ln+l+Vrxts8SyjQCkfg8=,1,0,,9,20140926
t/LNqLqrCNvIrDiBCGDhnkDO6XXZFz1+nYlWnNX0pCw=,22,21,female,9,20120624
z03bQl6MUAmrAroPopYdbUAsm/ycqnBNRL4gEw9pBNw=,11,18,male,3,20120707
HYaBO41NFTvs4th9UhSm5VDDRXNPf6W/d+dhhUZf9Vk=,4,33,male,3,20120809
hMs7LuPkT4v61v+vO5l/4VKIS62xypJabX3fDBvDqRA=,5,0,,9,20120815
t9MF2FAwhZhvjauDVFVKnkemFslEWfqVNJFgRrPqzPY=,18,30,female,9,20041021
Q77MOkObHcEkiECaOkW+/+N0uKMzwVkE2NFOS9pKWck=,6,31,female,9,20050218
KmlN5blnXvX1zWSltILFYEf+QkZ7htQNkv3V245j/YA=,5,36,female,9,20050920
Tms3IhY0+szGp2nwmiP6J0XCkN8B1aAjz0WwV69Vujw=,5,28,male,9,20060709
pxzoE6eKONOv+ompasgv7MCLI503MpkXvhu1/1Onzy4=,8,42,female,9,20070330
mOHj0xjpsUNxODCxzNa80cD2qX9yPXt323nq0FBrKY8=,5,34,female,9,20070408
dx4JGaoUq81iuwUw49Agy0jFFk7HppVBD1xQry03tp0=,22,47,male,9,20041205
cfx4hFE4Jqky8Xs7+Fm10V23LjEr4hbsA74BwyQFbm4=,5,30,female,9,20051114
rukvFg5mFpOjb05eeFObBEEPHh8xCkh0Cr/pMT1zCFU=,1,0,,7,20120120
yk5JH8Keek8VwAwYgnf5crmLIuecetdLi37nzw7xyN4=,1,0,,7,20120221
CLaDDxXfS63OfHHK7FcQ+eKYZPFq0cgp954C6nCIJa0=,1,0,,7,20120424
wE3SzhdnHm++GjV7DktPzTWrWC0TiYGwo1RCf/jqYeA=,1,0,,4,20160826
lpTUfgFZfVEXLbOHTXb7gVFb5t9hPSfbvnqQSBw3lB8=,1,0,,13,20160908
dvAEvHK5WYt4cCVp8e/TiwUU0oDtSCJGnmTsqrn95Ic=,15,28,female,9,20060103
ZjlfCqX2hi6+9pK1z+fdD5RiAS+TMscDpnz7vPxxiwg=,13,48,female,3,20150806
cLIYZFwtviHZcsJ1Q07UY6umKZ4x5x1Pkl65T3FJcE8=,22,24,female,9,20100629
zwpzfEmii4yvMaBlZS2/YZ42x32i7JgW/Nn9bZ0roGI=,22,29,male,9,20101012
ugDAUM9KIPCKqczhv/GNOAPOlImA/669B6szKFBSNYw=,1,0,,7,20101110
Xos9+d526+BX+JBHWCd0rp0ElGKnucz2Ixd9Au3ZHgA=,11,39,male,7,20101205
5MrLqT8xUJvgpI6pdK6GbRf4L7IlY63N/NosPA8LlpA=,10,19,female,9,20130928
PQUE+UQnby7zGxBaD2Ud6lX//0d5owHOrCyDucUElbA=,1,0,,7,20111216
MlBhKdKlP+J9ftm7AMVJ5mdiMPrhdF1uZjL/ADvXc8s=,6,51,female,9,20080929
ZEpnYDWXQa0wa5UaoZIrcBKw7kHGkMlhILCyb5IJMu0=,5,18,male,9,20090215
8oYYNsfD5bKXsCUOZlnbqwtlRIAacRamqipnR18Xwno=,5,37,male,9,20090226
JRvH8D3MyFKL4tl8+SG2GdabJeqPMs5d3/Cq9d1YGak=,5,34,female,9,20090601
JCZ9k/JGx+zLBOjtaZJGzFMOckpba8LjIT+ih7RhwLY=,11,38,male,3,20120830
f64fygAwGMPbPzsIc7FcY0yrj52/vXpdohIen5jwJOQ=,5,0,female,3,20130814
pfXFm3NtY2ktdYngGpXZKn7Os5eE4PMi2Xh/Uq6Cjds=,1,0,,7,20120614
UIrhv47RIeoqvdGbT+rM7WmDkJ/IdCf15pJn9b1mz+s=,1,0,,7,20120710
/un/qLhDL8dJpU3L7OME1DkiKGythp4kPbjQCb6wMv8=,4,41,male,9,20160322
U+UeTk9yc/hznWg2uOdDaGJ+fNIYdpKKFNuq3G0JZFw=,1,0,,7,20161230
uIXTs0XbjURMXKFX1A3Jhsg6HBOWJiZeXYaWKbDdixA=,1,0,,7,20170113
GscILMfiJmG1rBJJf2LOD5vIEuoKcJVDKpNCOuOJh2E=,1,0,,4,20170127
f2+P7yu61cXE+C+qptlEAuamXHLSkkJocFqsKAmztaU=,1,0,,13,20161117
drn/HZiqiLZ8dJMoZW9V5hcSMzedPB5frt3A1oFDCoQ=,1,0,,7,20161204
MQFMTnFxZmn14qcQAJnrtBk/EgzZ+8EgI8msH0Lf7i4=,1,0,,7,20151231
oC1X5CSEdLemebPSbf3bcVFxLEs8G3MZ7iBQ+QEuCkg=,4,0,,4,20160115
/xd/YoCRXgl9m0kkNmLqpr8q4tywQ7DqlWdKVGtIENk=,13,25,female,3,20140415
gg3eWaOB18LNax4BlDVBhjBLdx/P5SQmCWXnlqjDVdY=,15,36,male,9,20070619
oxLsIdJmJiewsFkOF9xOGJKi5AnAxVgTyIAsyscZwt8=,4,34,male,9,20070622
pjVIyI7jlVBhp8I5GVyomJwzDti36PA+qC+7IXhZI9M=,13,28,male,9,20070703
n/o8Gm7MQlNWQ6rfWN5EbpBnCRWkOZmJUnjA+p5fCu0=,18,36,female,9,20090314
YU7zRw/225JUSg8cZE5gmZ40ifIVUW+MSWNJOfvqewQ=,1,36,female,9,20090517
jBs2sgbHnsHQLoAy7EXVCFe/0LkCFEo1YJhEYgaX+rY=,15,21,male,9,20091019
5znH8wt4WglyjV9/Tbges+nvZ1GAq3GgJ1/zkync/Lg=,9,31,male,9,20070531
bViWCz+FKuMg4iThGCY5+HHScWggIiXaPeKq2PysE6A=,1,0,,7,20161107
hA8uECULq7UYiLAKW0D+SDb+7VtFO/UiFP0jMG7SG10=,1,0,,7,20161110
i05/F19zdcrR08IPLAEvjruSkTs+64U5V2Hooiqwj80=,22,25,female,9,20060428
6H+ulqt6O6Eiy2wd/j8xiJ5wSDiINopg+W6tDiRdYIw=,4,29,male,9,20060907
yZ8mLoeOKPkMTK1DIjI6Dyzo/uq+r5VcpSSi5JOaAng=,6,40,female,9,20070209
U4S1gxoBTIBQrjxfQcRx9dmTyu6dvHmplBHFKXjz3d8=,1,0,,7,20150105
AcgjsahthyEl9q8B2rTU+m2LZx7SnzB2D7lSlhZGaSA=,1,0,,7,20131103
bYIDvSKtQR7yeBArJqgvebB4nXXOO1i07vXTnTxV5SI=,1,0,,7,20131111
RJ9+xYoWAlKbH+qQNmUSvmnr7d+KYeaSVX+I6mBDu+M=,1,0,,7,20150505
rghsA7idMv3yXKkfI5iAjuuZ3wTEQLH+PVjM6iq4FRs=,1,0,,7,20140527
fXEiODqzxjO6Rge0aT4nvx10bDPT7x0lHLyBpzHaX1g=,1,0,,7,20140620
VFOoo49qbsAt5ek06GOgmVeS9KtfC6P5Mq/I058scYw=,1,0,,9,20141214
b5hEnlXA+juev5zJ32lKR7PRJr9Ysg/6EhcBnbz95JY=,12,31,,7,20100602
0u5qPLoUoXf491PZAbqCf5/1U+aDjGREJ5+/zyzjPHo=,22,42,male,7,20101026
cHHYsbVcnZeyhCJuGukrI244c/fn9Iq8t+UerXXGi8M=,13,24,male,9,20110717
R/iR5zsYCfcF5iUuPS2bUqspH4B/ZUfo4a8tFnM5gC0=,13,25,female,7,20100712
+6g4MkKxiprD5pafXbN6QZ19qqi9h4xqyXdNgpyBAUo=,5,53,male,7,20100923
TT8Q3DAec6yY+pRoH1nfrrUqPu+eVtJtKyhIS7GOcW0=,22,31,female,9,20050424
U9NoS7+c7mkrDuHh1Q4s+toYLSVfxkW3N65+Axz/l04=,17,27,female,9,20050808
rPo5AU4Sct9gm62C0JZQAfVZK9Wjm4WbLrVB1fX+Kzs=,5,28,female,9,20050927
sDMlr82zTj/qs/rTJwfUHur3NG7BfbXKLkNNcov3Chs=,14,35,female,9,20060130
4I0g69cQ8GRyOPRJh8vtjgs7ndREKD8c4ra4p5Qs+o8=,13,42,female,9,20060326
Nu2eh0lPHm1GfPo1jcQuTmDCrfyt6PUHRNd0S022NIg=,1,0,,7,20111216
pv8Q7D1NGWoVSFbOGGVKA9Hh79O7p9aXh/RESyAjkKA=,1,0,,7,20111222
LpKn4kvSIulpX9opKZQbHidmPziFcJswlMxCRHc0woU=,6,35,male,9,20150530
6K1xuip1YrL2TRs+3QO2XV9yRw/0rJMCMr6NQfqoo3g=,1,0,,7,20160528
zjfO0VHtzjRsmhE5vfdGqSRNn7Hfi3MH6icd5o7LTtQ=,5,23,female,4,20151213
